Months.Since.1Jan1840,Year.Month.Day,bp90cm.gm-2
1731,1984-05-01,0.10468333294456565
1732,1984-06-01,0.10467649962201704
1733,1984-07-01,0.10466970721719139
1734,1984-08-01,0.10466295962181463
1735,1984-09-01,0.10465625829064268
1736,1984-10-01,0.10464960320186799
1737,1984-11-01,0.10464299333269589
1738,1984-12-01,0.10463642692039338
1739,1985-01-01,0.1046299016624984
1740,1985-02-01,0.1046194305830603
1741,1985-03-01,0.10460863825533206
1742,1985-04-01,0.10459804257282412
1743,1985-05-01,0.10458768632694614
1744,1985-06-01,0.1045775921801292
1745,1985-07-01,0.10456776700386702
1746,1985-08-01,0.10455820766589162
1747,1985-09-01,0.10454890561250492
1748,1985-10-01,0.10453984964923738
1749,1985-11-01,0.10453102735196967
1750,1985-12-01,0.10452242572414681
1751,1986-01-01,0.10451403153374558
1752,1986-02-01,0.10449257443154465
1753,1986-03-01,0.10447511955700142
1754,1986-04-01,0.10445795121706497
1755,1986-05-01,0.10444113177760844
1756,1986-06-01,0.10442471946464792
1757,1986-07-01,0.10440876401181383
1758,1986-08-01,0.10439330302767512
1759,1986-09-01,0.10437836024368148
1760,1986-10-01,0.10436394596060491
1761,1986-11-01,0.10435005917882392
1762,1986-12-01,0.10433669053546796
1763,1987-01-01,0.10432382524505193
1764,1987-02-01,0.10429615378382169
1765,1987-03-01,0.10427733953774174
1766,1987-04-01,0.10425880399295978
1767,1987-05-01,0.10424054946086711
1768,1987-06-01,0.10422257386663593
1769,1987-07-01,0.1042048720852451
1770,1987-08-01,0.10418743676627033
1771,1987-09-01,0.10417025896241923
1772,1987-10-01,0.10415332869685007
1773,1987-11-01,0.10413663544723648
1774,1987-12-01,0.10412016850101814
1775,1988-01-01,0.1041039171754092
1776,1988-02-01,0.10409747154486952
1777,1988-03-01,0.10410328086772491
1778,1988-04-01,0.10410950380323498
1779,1988-05-01,0.10411611867863695
1780,1988-06-01,0.10412310859032028
1781,1988-07-01,0.10413045949677459
1782,1988-08-01,0.10413815842550085
1783,1988-09-01,0.10414619239633714
1784,1988-10-01,0.10415454802335863
1785,1988-11-01,0.104163211565506
1786,1988-12-01,0.10417216919908068
1787,1989-01-01,0.10418140734319448
1788,1989-02-01,0.10420724470446391
1789,1989-03-01,0.10423306427914884
1790,1989-04-01,0.1042590740227003
