Months.Since.1Jan1840,Year.Month.Day,1to10g.gm-2,10to100g.gm-2,100gto1kg.gm-2,1to10kg.gm-2,10to100kg.gm-2,GT100kg.gm-2
1634,1976-04-01,6.882785319307311e-8,1.7434304457914554e-6,4.68518463494778e-5,0.002253124264685693,0.00765742847992498,0.001252913621779169
1635,1976-05-01,6.957557665803624e-8,1.7573972588179519e-6,4.6196182889346215e-5,0.0021654557175010514,0.007203472647832295,0.0011639510811603019
1636,1976-06-01,6.749195029656383e-8,1.7042733973557959e-6,4.4930471278077745e-5,0.0020739466827043363,0.007127037790808128,0.0010855692695120797
1637,1976-07-01,6.828798272892836e-8,1.7237337588820135e-6,4.495165710272137e-5,0.0020006879540856604,0.007011257276957958,0.001014741280309431
1638,1976-08-01,6.845317048500492e-8,1.7316150197239305e-6,4.540940453936078e-5,0.001945261026419591,0.006853738164632672,9.524434857291528e-4
1639,1976-09-01,6.865451635063173e-8,1.7358182651039608e-6,4.5676464996160786e-5,0.0019034526608696669,0.006702368938353716,8.987176110470991e-4
1640,1976-10-01,6.994785397407632e-8,1.76455045308967e-6,4.5883197432123934e-5,0.0018665569205268662,0.006554772345862121,8.507589793525864e-4
1641,1976-11-01,7.188899962816305e-8,1.8119654756971646e-6,4.651251365539926e-5,0.001830704099213941,0.006414218772794208,8.064883654350612e-4
1642,1976-12-01,7.285731679417716e-8,1.8386574464572882e-6,4.746143590588321e-5,0.001801817586478414,0.006298386618737107,7.679228550316409e-4
1643,1977-01-01,7.320425809441509e-8,1.8546456952324657e-6,4.8310836772422975e-5,0.001780402864924543,0.006188906874236812,7.348586666273251e-4
1644,1977-02-01,7.14282308879511e-8,1.8228111123599532e-6,4.8748769502042355e-5,0.0017431850115524736,0.005914436339433502,6.93086904008891e-4
1645,1977-03-01,6.895980629903735e-8,1.759493877865115e-6,4.797051049407154e-5,0.0017194061613693685,0.0056038048231083415,6.629508031724597e-4
1646,1977-04-01,6.679617127741327e-8,1.6950896630408314e-6,4.6293197919952006e-5,0.0017085103451103096,0.005398160845360865,6.44536921477936e-4
1647,1977-05-01,6.5983844218729e-8,1.667254450585384e-6,4.4690481082648125e-5,0.0016956798422386576,0.005265604882608358,6.326047630084797e-4
1648,1977-06-01,6.629278944088322e-8,1.6707141509581868e-6,4.385420921844044e-5,0.0016766456169497394,0.005344488727188963,6.21484240636568e-4
1649,1977-07-01,6.699757859472051e-8,1.6897047300991254e-6,4.404678693137051e-5,0.0016566282866580775,0.00541067506032983,6.093711332790688e-4
1650,1977-08-01,6.724125905919528e-8,1.6981982351803648e-6,4.45130891005734e-5,0.001642775596466974,0.0054350468608304415,5.973466148606056e-4
1651,1977-09-01,6.766758804383657e-8,1.70881858329112e-6,4.4810477175445126e-5,0.0016323419265197917,0.005431268807163938,5.85495144592895e-4
1652,1977-10-01,6.891327229027447e-8,1.7377374684363832e-6,4.5127014470719616e-5,0.0016206442792798003,0.005404761453315281,5.727714485773288e-4
1653,1977-11-01,7.078979992918072e-8,1.7825518056641965e-6,4.5762563755775684e-5,0.0016056640505606467,0.005366289189005232,5.586053876913285e-4
1654,1977-12-01,7.188633531631254e-8,1.8112907118609806e-6,4.66648460434868e-5,0.0015928257538381123,0.005332831389861662,5.450317953336366e-4
1655,1978-01-01,7.266579721839101e-8,1.8366975262836204e-6,4.754005431324007e-5,0.0015821951920848636,0.005287773123660643,5.320474095986258e-4
1656,1978-02-01,7.166334301025013e-8,1.8264885691620316e-6,4.790976840422956e-5,0.0014934351915349999,0.004863180147008587,4.843248030159513e-4
1657,1978-03-01,6.96694739839821e-8,1.7782127971112314e-6,4.799680866140642e-5,0.0014452760109614471,0.004487522085056374,4.4818681118675074e-4
1658,1978-04-01,6.717870568410986e-8,1.706292271413891e-6,4.6249752280169525e-5,0.001411561077385922,0.0041941431432339854,4.2292460901414633e-4
1659,1978-05-01,6.5789285337057e-8,1.6599051836331629e-6,4.407681223815893e-5,0.0013816439017600326,0.004188557550399367,4.039034430953312e-4
1660,1978-06-01,6.61017914214283e-8,1.6671735129946843e-6,4.3433271625548506e-5,0.0013463855079165487,0.004223126789619332,3.8692895259857655e-4
1661,1978-07-01,6.670483433692575e-8,1.6823676691230014e-6,4.3647169798782095e-5,0.0013201957863667776,0.004200047071239988,3.7136089460054175e-4
1662,1978-08-01,6.711550911753487e-8,1.6954962575044373e-6,4.407698771562974e-5,0.0013013011212976912,0.004149159501653538,3.5721448925500913e-4
1663,1978-09-01,6.759360840623393e-8,1.7072123721527625e-6,4.442265972241323e-5,0.0012878210352916739,0.004094167528770369,3.44757233792727e-4
1664,1978-10-01,6.888116118788475e-8,1.7372478956758375e-6,4.477938276054999e-5,0.0012750960372818444,0.004033724186781013,3.329167754643739e-4
1665,1978-11-01,7.029332898148849e-8,1.7714394037998212e-6,4.539855976711483e-5,0.0012631662585769368,0.003978646190194195,3.2165075770493334e-4
1666,1978-12-01,7.1971319043672e-8,1.8120209593700982e-6,4.618999308714736e-5,0.0012516992405597234,0.003924843493655157,3.108560597172883e-4
1667,1979-01-01,7.259236221015623e-8,1.8363050562165173e-6,4.719668133512495e-5,0.0012451436885309224,0.003863373108248995,3.012134251526767e-4
1668,1979-02-01,7.152107449786803e-8,1.8240203922703933e-6,4.811676106839206e-5,0.0012439630590258821,0.003688896606292975,2.9114649691638276e-4
1669,1979-03-01,6.906950042091796e-8,1.7576229019721533e-6,4.744214290827156e-5,0.0012474672766543866,0.003517347255751857,2.8727396927356424e-4
1670,1979-04-01,6.74809319262067e-8,1.7103021369214256e-6,4.584994041099251e-5,0.0012502229751609317,0.0034332200504246877,2.879949650420902e-4
1671,1979-05-01,6.715974039842735e-8,1.6964775415029916e-6,4.4728924230131754e-5,0.0012573175506972267,0.0034623598424018418,2.904045765035605e-4
1672,1979-06-01,6.67822699944622e-8,1.6853586830374733e-6,4.387581027615961e-5,0.0012373481781984433,0.0036676892016085025,2.9145644749204586e-4
1673,1979-07-01,6.730585367238459e-8,1.6993287022851171e-6,4.406098137697482e-5,0.001227331291192934,0.003756214931033738,2.906777664570079e-4
1674,1979-08-01,6.795954728486294e-8,1.7168801592706465e-6,4.447789374623849e-5,0.0012199326459418015,0.00377464247278861,2.882158880144535e-4
1675,1979-09-01,6.848016769203935e-8,1.7316862682121098e-6,4.493058286649629e-5,0.0012149888613004751,0.003763997719738621,2.8471987728416595e-4
1676,1979-10-01,7.002260716557355e-8,1.7683316863251847e-6,4.5401516310436294e-5,0.0012082642613180622,0.0037299407702076287,2.795227173487972e-4
1677,1979-11-01,7.11928285753929e-8,1.7967057436552612e-6,4.607729228688437e-5,0.0012027260546090288,0.0037018108838542505,2.738722243725385e-4
1678,1979-12-01,7.302067708948823e-8,1.8399322722447425e-6,4.6808265535050955e-5,0.0011954198301285276,0.003667763164389163,2.673789181364491e-4
1679,1980-01-01,7.343022824900979e-8,1.8616413460590038e-6,4.782284856627233e-5,0.00119197070440115,0.003627356476216674,2.6119289495984965e-4
1680,1980-02-01,7.187377007179626e-8,1.834506983062244e-6,4.7891569288628844e-5,0.0011112821260626656,0.0032445446518087812,2.312042374468462e-4
1681,1980-03-01,7.015210180020488e-8,1.7934347812128254e-6,4.7733189551184724e-5,0.0010718907176459444,0.002920058428257587,2.0899497405379668e-4
1682,1980-04-01,6.669255652664872e-8,1.6936237019241795e-6,4.571170522613782e-5,0.0010533937504639196,0.0028222144385761233,1.9555703570118204e-4
1683,1980-05-01,6.61107610786054e-8,1.6706221108793196e-6,4.374237581254989e-5,0.0010205905956965852,0.0028475158371805585,1.8579518478404494e-4
1684,1980-06-01,6.620098599562456e-8,1.6709071440473619e-6,4.3158488533715464e-5,9.957472268355824e-4,0.002850381028409812,1.7780466192372107e-4
1685,1980-07-01,6.719198088883805e-8,1.6951911044689384e-6,4.330405806700973e-5,9.760228621325636e-4,0.0028063869184968998,1.701675150036017e-4
1686,1980-08-01,6.760831319028292e-8,1.7089831073664532e-6,4.3827916973891166e-5,9.634433842141828e-4,0.0027534050381182278,1.6336978955096607e-4
1687,1980-09-01,6.837540971015866e-8,1.7282900700539107e-6,4.4256520267128605e-5,9.551408041575093e-4,0.002700651790108371,1.572980735063012e-4
1688,1980-10-01,6.937719458130908e-8,1.7524899506930334e-6,4.4699067348326054e-5,9.491433252501237e-4,0.0026542568118551177,1.5182655937023268e-4
1689,1980-11-01,7.086354142647272e-8,1.7875049628960506e-6,4.5239927465785485e-5,9.432732835156681e-4,0.002615227693928963,1.4662756040894847e-4
1690,1980-12-01,7.170338716253057e-8,1.8102069731001932e-6,4.594678309697473e-5,9.400353870121427e-4,0.0025869113586004565,1.422122597472491e-4
1691,1981-01-01,7.212322249935587e-8,1.8254256207268556e-6,4.659973070539194e-5,9.3965717484529e-4,0.0025559953621710233,1.3860632529008078e-4
1692,1981-02-01,7.09925272376193e-8,1.8092929930871803e-6,4.874168139316469e-5,0.0011521828613349696,0.0032697775962453666,1.829754138627233e-4
1693,1981-03-01,7.569059117007656e-8,1.7910092340958455e-6,4.8243264905896907e-5,0.0013408624415104154,0.00389299745090214,2.4379541399291882e-4
1694,1981-04-01,7.345393759649269e-8,1.728703055602347e-6,4.64608360174587e-5,0.0015086445818379742,0.004507891665055753,3.220340408909412e-4
1695,1981-05-01,6.565339140171502e-8,1.6563148017473939e-6,4.483666062796567e-5,0.0016667711583569463,0.005289898786337848,4.1224734941205834e-4
1696,1981-06-01,6.613237260502162e-8,1.6662415258119694e-6,4.4067040755023735e-5,0.001773092963200032,0.006094359538656105,5.033747927642451e-4
1697,1981-07-01,6.664116877685163e-8,1.679702456591317e-6,4.432128819451446e-5,0.001876304687247469,0.006670674663359427,5.906755964342445e-4
1698,1981-08-01,6.707960664987941e-8,1.69285641307779e-6,4.472574033499802e-5,0.0019660638539902107,0.007093632795869521,6.713038066037792e-4
1699,1981-09-01,6.78387426212435e-8,1.7109757907783583e-6,4.5068484284466034e-5,0.0020404668188200863,0.0074156196470874704,7.436108488958948e-4
1700,1981-10-01,6.937436247543444e-8,1.7480230952573727e-6,4.554572176547041e-5,0.0020970616367279333,0.007652798836714581,8.052306781180647e-4
1701,1981-11-01,7.060732939916438e-8,1.7783409939271012e-6,4.626227933805281e-5,0.0021410776653307227,0.00784139529680603,8.577406337604491e-4
1702,1981-12-01,7.184341588343415e-8,1.8085913967915716e-6,4.697736072540431e-5,0.002174374804095598,0.00798961555410494,9.020677710458139e-4
1703,1982-01-01,7.234863300284929e-8,1.8264937171352023e-6,4.774378997501576e-5,0.0022023850003373762,0.008090948788445015,9.402145452064889e-4
1704,1982-02-01,7.154894075945116e-8,1.816097120167497e-6,4.8114036168476024e-5,0.0021593417033342775,0.007830963083298358,9.367725853195994e-4
1705,1982-03-01,7.005462291022444e-8,1.7808045659489906e-6,4.801470452873621e-5,0.002135465140821724,0.00758891921007078,9.339937853810406e-4
1706,1982-04-01,6.930280385287304e-8,1.7568441641758533e-6,4.735632281029502e-5,0.002122604706558728,0.0073721913878543625,9.34373448833631e-4
1707,1982-05-01,6.695935176815001e-8,1.6914037411547679e-6,4.536363890223018e-5,0.002097400140162965,0.007479425083032384,9.347268799463143e-4
1708,1982-06-01,6.771378574551911e-8,1.707361531186787e-6,4.480881000230594e-5,0.0020712030209726093,0.007524383964956157,9.304354783132313e-4
1709,1982-07-01,6.896653204264838e-8,1.7401690597869279e-6,4.521063350133145e-5,0.002045754151842988,0.007472804389681311,9.204863174322329e-4
1710,1982-08-01,6.989173199695792e-8,1.7660169567433097e-6,4.5977611077946305e-5,0.0020234469481624578,0.007386062136232382,9.067039894136304e-4
1711,1982-09-01,7.165946921502899e-8,1.8112213969928556e-6,4.677679390000613e-5,0.0020001005828159967,0.007270118662757538,8.881329404830279e-4
1712,1982-10-01,7.336084462533536e-8,1.8558073568230823e-6,4.778051656002028e-5,0.0019771806550365092,0.007150269153527009,8.664998879308028e-4
1713,1982-11-01,7.567902929439206e-8,1.9114070292242736e-6,4.883747630091381e-5,0.0019527646093263904,0.0070351489786296675,8.426226885348403e-4
1714,1982-12-01,7.855831062218455e-8,1.982712799879419e-6,5.011946057846584e-5,0.0019250701755151442,0.00691686434475985,8.164104910030023e-4
1715,1983-01-01,7.806196357360171e-8,1.9965293003651316e-6,5.177256051517921e-5,0.0019088499475743326,0.006814137016226562,7.932499368570774e-4
1716,1983-02-01,7.367085732974709e-8,1.9000524398793542e-6,5.182425603869081e-5,0.0017758386951455217,0.006121517932557177,7.079711374924562e-4
1717,1983-03-01,6.997366885882738e-8,1.797580151642079e-6,5.0011511594295735e-5,0.0016890191067458799,0.005472123013603936,6.429148243581049e-4
1718,1983-04-01,6.706043450725261e-8,1.7109706312116946e-6,4.7271709018881016e-5,0.0016325353249574857,0.005015105534784341,5.955124848078567e-4
1719,1983-05-01,7.134783444749827e-8,1.6550655083916882e-6,4.460490601749814e-5,0.001581719998224633,0.004764689712353531,5.608267726811245e-4
1720,1983-06-01,6.610150328803071e-8,1.6649949422401654e-6,4.3376111635429836e-5,0.001530312406750285,0.004818453162592333,5.295623513105578e-4
1721,1983-07-01,6.690914909656428e-8,1.6861693884940368e-6,4.3596962860137284e-5,0.0014810811876512953,0.004821350208496657,5.003861078742052e-4
1722,1983-08-01,6.741229798376361e-8,1.701619022320197e-6,4.420002609914037e-5,0.001446559994707748,0.004745695437664809,4.74012805699634e-4
1723,1983-09-01,6.838333811949065e-8,1.7257093208049375e-6,4.470462469840944e-5,0.0014191999517841978,0.004649451076401184,4.500631642061965e-4
1724,1983-10-01,6.965266282071934e-8,1.7574419343159911e-6,4.530032642238789e-5,0.0013960855019343056,0.004553567523106142,4.281783344712734e-4
1725,1983-11-01,7.044713788466744e-8,1.7770087026514534e-6,4.594047090982512e-5,0.001379191052182218,0.004478848695082438,4.094099400030144e-4
1726,1983-12-01,7.139655054619949e-8,1.7993395662654153e-6,4.645287035836729e-5,0.0013657458535463213,0.004416819369809077,3.933855375156699e-4
1727,1984-01-01,7.177841976135438e-8,1.8135230601424967e-6,4.7029433094231966e-5,0.0013571327254112836,0.004353280483442048,3.8010523523069207e-4
1728,1984-02-01,7.100520840586664e-8,1.8033968843999663e-6,4.7651474904859214e-5,0.001377627212535902,0.00432654913566347,3.7693515311269224e-4
1729,1984-03-01,6.86229874871461e-8,1.7449768122680306e-6,4.720805378898185e-5,0.0013987566547670146,0.0042196774011651955,3.7977338453729163e-4
1730,1984-04-01,6.690169568674e-8,1.6963172008327696e-6,4.5866552326692714e-5,0.0014187194639939894,0.0041713626193238896,3.875616122224031e-4
1731,1984-05-01,6.644808494755093e-8,1.6782116959641304e-6,4.475099180152982e-5,0.0014403572924533527,0.004238255357157587,3.978992216497795e-4
1732,1984-06-01,6.58621525520317e-8,1.6608595236861154e-6,4.37178931136764e-5,0.0014361100504771131,0.004475892940453786,4.0698333214707685e-4
1733,1984-07-01,6.639329300698023e-8,1.6739307791721244e-6,4.369556995762488e-5,0.0014343336926105224,0.0046059085870012,4.1298856779503986e-4
1734,1984-08-01,6.71745453874476e-8,1.695648408190509e-6,4.4104532139532054e-5,0.0014315996034876572,0.0046517670566165875,4.153028328206936e-4
1735,1984-09-01,6.796391110621904e-8,1.7156121341583442e-6,4.4618622153317267e-5,0.0014290369664189527,0.004658700884421042,4.148791568223476e-4
1736,1984-10-01,6.95076843321328e-8,1.7526952475410338e-6,4.518030790531141e-5,0.0014232908314028715,0.004637615356475916,4.112884076379474e-4
1737,1984-11-01,7.060876630558288e-8,1.7804713199636048e-6,4.5911667567777006e-5,0.00141776940327504,0.004616443236303611,4.062407032665826e-4
1738,1984-12-01,7.211594642284058e-8,1.8164107500628504e-6,4.6626401979520665e-5,0.0014108170707125892,0.004587722868648436,3.999522797472853e-4
1739,1985-01-01,7.292475819851835e-8,1.8443085151122176e-6,4.7542879369215046e-5,0.0014060624951062505,0.004538522416930406,3.9327542694499884e-4
1740,1985-02-01,7.217603691652988e-8,1.8397720219206263e-6,4.8843911850904754e-5,0.0014505500976818371,0.004529072582487777,4.015857954969528e-4
1741,1985-03-01,6.955397090015307e-8,1.7707152637546928e-6,4.821296519185394e-5,0.00149106980096684,0.004507684201296571,4.1620351020060716e-4
1742,1985-04-01,6.83038433956424e-8,1.7311807084524276e-6,4.665836646179693e-5,0.0015241226456280978,0.004522706923177918,4.3477114443385314e-4
1743,1985-05-01,7.371959199022883e-8,1.7575840861915967e-6,4.54432481695929e-5,0.0015500336399026167,0.004584110553432541,4.549066224576778e-4
1744,1985-06-01,6.725883677720102e-8,1.6963082703682917e-6,4.4475662781900255e-5,0.0015556456306090468,0.004953566320801301,4.7155809166719463e-4
1745,1985-07-01,6.81532627825558e-8,1.7201321642562218e-6,4.4735126665958834e-5,0.0015570453006921849,0.005151868308683022,4.8306401591725217e-4
1746,1985-08-01,6.858721097258112e-8,1.734453606449396e-6,4.532714443807185e-5,0.0015603535091276138,0.005231070265289327,4.905373706778873e-4
1747,1985-09-01,6.933208320136665e-8,1.7533953082037425e-6,4.57840749006617e-5,0.001562642986540708,0.005256324604102036,4.943906815491782e-4
1748,1985-10-01,7.0496951673653e-8,1.780989745606213e-6,4.624029818355727e-5,0.0015619266730169477,0.00525464668077278,4.949367473251048e-4
1749,1985-11-01,7.195913148451864e-8,1.8155854649020363e-6,4.684354513713626e-5,0.0015579487431040273,0.005239468853071149,4.926279992835106e-4
1750,1985-12-01,7.42050508106918e-8,1.8695015165248803e-6,4.7687527944137917e-5,0.001548738729453143,0.005203399304687447,4.869065812399203e-4
1751,1986-01-01,7.424980456178855e-8,1.8858971032863454e-6,4.889617621816719e-5,0.0015451420628003498,0.005161086532228432,4.8090949214360306e-4
1752,1986-02-01,7.218917530963255e-8,1.8457060625205686e-6,4.858739904486008e-5,0.0013724593251570798,0.004371368234010733,4.0562859956990756e-4
1753,1986-03-01,7.134726685402349e-8,1.8241246396582415e-6,4.837804277131364e-5,0.001266528027863648,0.0037360595288396894,3.4775371160577795e-4
1754,1986-04-01,6.713707595834288e-8,1.706953274266509e-6,4.613496343291846e-5,0.001217663660346556,0.0034140997388363253,3.0623064853734264e-4
1755,1986-05-01,6.609134436659443e-8,1.668221665092563e-6,4.3902048312632284e-5,0.0011463538724877916,0.0033716661163900987,2.74946859857104e-4
1756,1986-06-01,6.673045379826294e-8,1.682862833873888e-6,4.329663605226649e-5,0.0010979489059562047,0.003294948706352464,2.495547275982098e-4
1757,1986-07-01,6.756416872024018e-8,1.705534516342851e-6,4.366387983962518e-5,0.0010632278449434608,0.0031854482796720225,2.2863155435009946e-4
1758,1986-08-01,6.820427058913191e-8,1.7238277201012167e-6,4.423775561483224e-5,0.001040172125622271,0.0030828845137637817,2.1172428173099757e-4
1759,1986-09-01,6.888536569988478e-8,1.7416200875958744e-6,4.4726808523807996e-5,0.0010254486168547962,0.002996194101317855,1.982361960424942e-4
1760,1986-10-01,7.042300802024824e-8,1.7784223650507728e-6,4.523041390881382e-5,0.0010133041274441696,0.002918246239833318,1.8675967602354128e-4
1761,1986-11-01,7.196274634884569e-8,1.8175048988702153e-6,4.599179274062103e-5,0.0010034929424749355,0.002858412976178896,1.7684308422399728e-4
1762,1986-12-01,7.349947363297859e-8,1.854587705651985e-6,4.684035362389109e-5,9.96167568647747e-4,0.0028131507157141944,1.6847729776949018e-4
1763,1987-01-01,7.446073501703935e-8,1.8868519134543163e-6,4.782442667337642e-5,9.916842305815745e-4,0.002765334705182496,1.6129023798106882e-4
1764,1987-02-01,7.279299914825113e-8,1.8634117917082975e-6,4.852833318238074e-5,9.754050651711339e-4,0.002607817113093194,1.508561325720591e-4
1765,1987-03-01,6.931862059067885e-8,1.7742942974705705e-6,4.789509340430098e-5,9.73884515498286e-4,0.0024225130812426227,1.460504187966702e-4
1766,1987-04-01,6.670961599004066e-8,1.696017068646444e-6,4.5771445631752195e-5,9.761971505929342e-4,0.002344714448238102,1.4630809010593532e-4
1767,1987-05-01,7.27080373993305e-8,1.7325207359925507e-6,4.391359230441132e-5,9.710808148675425e-4,0.0023187042918310493,1.4823424526210063e-4
1768,1987-06-01,6.625244491900966e-8,1.6714591233054518e-6,4.307619576010923e-5,9.603551025762108e-4,0.00251837103235121,1.491462572299979e-4
1769,1987-07-01,6.721875737246252e-8,1.6956421690609577e-6,4.321735767673043e-5,9.44699872635802e-4,0.002598188127230862,1.4804325209776166e-4
1770,1987-08-01,6.81329286813147e-8,1.7207434056200297e-6,4.382076046818371e-5,9.345609121245664e-4,0.002594708999317363,1.4550145537108394e-4
1771,1987-09-01,6.916620113005067e-8,1.7489073881157367e-6,4.449764591994788e-5,9.277491528939313e-4,0.002564176851508272,1.4202098556831763e-4
1772,1987-10-01,7.055775583522699e-8,1.7829436970803173e-6,4.517369388778995e-5,9.22558189708634e-4,0.0025274601322556574,1.3797197384539167e-4
1773,1987-11-01,7.204719427667822e-8,1.8197956155869962e-6,4.591457620851503e-5,9.183460951064047e-4,0.0024964885932447787,1.3368744556911728e-4
1774,1987-12-01,7.337088301120793e-8,1.85364894150273e-6,4.673446700739593e-5,9.153969412850524e-4,0.0024697686999515405,1.2954140035219676e-4
1775,1988-01-01,7.29150720613432e-8,1.8508997741953694e-6,4.750403141904329e-5,9.194776138243058e-4,0.002447540590665837,1.2677755738088763e-4
1776,1988-02-01,7.152651664753655e-8,1.8226494421446088e-6,4.809518751083902e-5,9.715435689046155e-4,0.002547471699634763,1.343940020611274e-4
1777,1988-03-01,7.651875962158529e-8,1.8061348220271341e-6,4.7314261041150116e-5,0.0010103619477607939,0.0025587641586818934,1.451714123708146e-4
1778,1988-04-01,7.414573467274825e-8,1.74044653035055e-6,4.568039094086454e-5,0.0010411216291014267,0.0025913337126497044,1.5894704027184981e-4
1779,1988-05-01,6.629319301028484e-8,1.6746732126568176e-6,4.414573214444923e-5,0.001071926108279202,0.0027853274697714017,1.724484369005873e-4
1780,1988-06-01,6.602635698611693e-8,1.6656733754007847e-6,4.332260458984648e-5,0.001060630838056531,0.0030435076336846074,1.831821600823581e-4
1781,1988-07-01,6.651913198590454e-8,1.6786679794148101e-06,4.335365442248883e-5,0.0010590334367593856,0.0031342655805961365,1.90149487821498e-4
1782,1988-08-01,6.68355967346525e-8,1.6886435336837513e-6,4.3691097884586476e-5,0.001058795167008175,0.003151096215264862,1.941215881771581e-4
1783,1988-09-01,6.751354737665008e-8,1.7051025772367192e-6,4.3997948701019963e-5,0.0010582483623378422,0.0031377613140421636,1.9566373469789928e-4
1784,1988-10-01,6.880535291748586e-8,1.7357818997262057e-6,4.440644487784859e-5,0.0010552824551731156,0.003110769082707828,1.949732568855209e-4
1785,1988-11-01,6.953421286740808e-8,1.7543906780504994e-6,4.498617668767577e-5,0.0010533941563273664,0.003090754093551564,1.934003656849113e-4
1786,1988-12-01,7.102097934196225e-8,1.7874791332004682e-6,4.549376019774892e-5,0.0010496129876043736,0.0030657508348401184,1.9084736643280384e-4
1787,1989-01-01,7.195182890024436e-8,1.81648085221808e-6,4.6278561900140566e-5,0.0010468917280178271,0.003027990990237516,1.8767637188316888e-4
1788,1989-02-01,7.12234620087505e-8,1.8092638652796506e-6,4.703438142871298e-5,0.0010459488081058582,0.0029186602036918564,1.8325698292689216e-4
1789,1989-03-01,6.937720457037534e-8,1.7645289443876283e-6,4.680069536684816e-5,0.0010478107460578652,0.002753386417383815,1.8163858763772876e-4
1790,1989-04-01,6.91586824542079e-8,1.7525494829619417e-6,4.62282108306044e-5,0.0010570987139418564,0.002711689524776626,1.8294252211452234e-4
1791,1989-05-01,6.749672758665212e-8,1.7076074944813568e-6,4.467938980219373e-5,0.00105445610918889,0.00284082409594411,1.8475060211347992e-4
1792,1989-06-01,6.758893661357198e-8,1.7084476306705195e-6,4.424505643657422e-5,0.0010423819808282084,0.00296984435181105,1.8564870269650283e-4
1793,1989-07-01,6.798252865264026e-8,1.7193274440861608e-06,4.43771184367869e-5,0.0010353172449601132,0.0030094354628367754,1.8530846381759582e-4
1794,1989-08-01,6.851598336787879e-8,1.7336811216325994e-6,4.469792106847449e-5,0.0010306420877515923,0.00300437116689765,1.8387720023793524e-4
1795,1989-09-01,6.899429265030648e-8,1.7463979746680549e-6,4.5045865423482016e-5,0.0010280690767575985,0.002984914952268043,1.8181533229481058e-4
1796,1989-10-01,7.014506156560774e-8,1.7731862614263047e-6,4.5400427140907184e-5,0.0010246384671923207,0.0029558735123016247,1.7888636344725242e-4
1797,1989-11-01,7.187771267686729e-8,1.8141077228760025e-6,4.598187523462916e-5,0.0010191917994719323,0.0029220702277476607,1.7494750150823018e-4
1798,1989-12-01,7.380840789937293e-8,1.8616985458050947e-6,4.687654745358651e-5,0.0010128759792602893,0.0028830828741821485,1.7016321158381208e-4
1799,1990-01-01,7.42463060091364e-8,1.8856371167448123e-6,4.802414287191754e-5,0.0010114437761049014,0.002841559617439986,1.6562769693211955e-4
1800,1990-02-01,7.27408167121394e-8,1.8595290478814557e-6,4.6633744654576234e-5,7.982127054215253e-4,0.0019765969038006617,1.1130143957387812e-4
1801,1990-03-01,7.081199972886319e-8,1.8097819811265893e-6,4.6359839316701346e-5,7.08982855736325e-4,0.0014828769696002245,7.844326683413317e-5
1802,1990-04-01,7.487545735801449e-8,1.7906810597736853e-6,4.479190470839624e-5,6.650049696028011e-4,0.0012334938012746076,5.968523076358224e-5
1803,1990-05-01,6.686644243675424e-8,1.691912678054794e-6,4.279072470466278e-5,6.36498578230852e-4,0.001311639225196775,4.920553953996246e-5
1804,1990-06-01,6.796688097351923e-8,1.7170279514126807e-6,4.222965650672905e-5,6.084733645620998e-4,0.0012994102575663862,4.2578540398962725e-5
1805,1990-07-01,6.864776372452978e-8,1.7369696717022408e-6,4.266489151796393e-5,5.941347005814915e-4,0.001255376120184569,3.834111324092411e-5
1806,1990-08-01,6.904482746661548e-8,1.7498936011990391e-6,4.318877705913525e-5,5.88667227523318e-4,0.0012177439192914464,3.575178359509173e-5
1807,1990-09-01,6.936066699391585e-8,1.7583652254292114e-6,4.352168756963546e-5,5.880429642359747e-4,0.0011915649225267516,3.424145243640769e-5
1808,1990-10-01,7.036931889377442e-8,1.7806931316356664e-6,4.374169597322107e-5,5.877100708935631e-4,0.0011710534651643912,3.312072522214176e-5
1809,1990-11-01,7.230547464427836e-8,1.8262920284674077e-6,4.4195601877628716e-5,5.853653792120699e-4,0.0011505235179777602,3.1818611579353565e-5
1810,1990-12-01,7.417143149369821e-8,1.872481482832332e-6,4.5027598543132085e-5,5.839406987328349e-4,0.001132979161917641,3.0420971266346677e-5
1811,1991-01-01,7.533219923396934e-8,1.91130965728381e-6,4.6115955136025096e-5,5.851667013740628e-4,0.001109606238878808,2.9051999467525595e-5
1812,1991-02-01,7.372623475752213e-8,1.8873032664786538e-6,5.0262798876362985e-5,8.048523711593483e-4,0.0017688230731059006,5.0290635744625293e-5
1813,1991-03-01,7.064162241842976e-8,1.8107608340856517e-6,5.008413018822149e-5,9.893613778296742e-4,0.0024793376191526825,8.432567587119997e-5
1814,1991-04-01,6.830788235364191e-8,1.7402799938457292e-6,4.828773588980194e-5,0.0011443147112224438,0.003111043821674621,1.3316471185814086e-4
1815,1991-05-01,6.678060559457822e-8,1.6889326249805287e-6,4.572934041053917e-5,0.0012562479781016741,0.0038371587879554646,1.9221938160625092e-4
1816,1991-06-01,6.768687013836485e-8,1.7083138775095361e-6,4.487726842126943e-5,0.0013431977436155127,0.004395437310327523,2.5123085972101385e-4
1817,1991-07-01,6.887521978393519e-8,1.7396926658640443e-6,4.52718906815841e-5,0.0014129521444132714,0.0047656357834316675,3.042038885720033e-4
1818,1991-08-01,6.929566939389335e-8,1.7544521540111567e-6,4.597516849339501e-5,0.0014711986968055436,0.005020800778575062,3.5023087323138655e-4
