Bigeye Mahi BlueShark Skipjack Yellowfin Albacore StripedMarlin Wahoo Swordfish BlueMarlin Lancetfish Opah
1981.79166666667 13.81 23.9 9.744 17.33 18.58 12.63 20.03 25.31 8.689 20.03 8.689 13.95
1981.875 13.73 23.53 9.702 17.21 18.44 12.56 19.87 24.24 8.654 19.87 8.654 13.95
1981.95833333333 13.66 22.86 9.666 17.07 18.28 12.5 19.66 23.15 8.624 19.66 8.624 13.98
1982.04166666667 13.61 22.33 9.637 17 18.19 12.46 19.55 22.48 8.598 19.55 8.598 14.01
1982.125 13.54 22.02 9.595 16.9 18.07 12.39 19.41 22.21 8.563 19.41 8.563 13.96
1982.20833333333 13.5 21.87 9.572 16.84 18.01 12.36 19.33 22.08 8.544 19.33 8.544 13.92
1982.29166666667 13.5 22.08 9.574 16.86 18.04 12.36 19.39 22.49 8.546 19.39 8.546 13.89
1982.375 13.54 22.48 9.592 16.93 18.12 12.39 19.5 23.16 8.561 19.5 8.561 13.87
1982.45833333333 13.58 22.95 9.609 16.99 18.2 12.42 19.6 24.02 8.575 19.6 8.575 13.82
1982.54166666667 13.68 23.53 9.668 17.17 18.41 12.51 19.86 25.07 8.624 19.86 8.624 13.85
1982.625 13.77 24.04 9.716 17.31 18.59 12.59 20.08 25.79 8.664 20.08 8.664 13.88
1982.70833333333 13.84 24.34 9.753 17.42 18.72 12.64 20.25 25.94 8.695 20.25 8.695 13.92
1982.79166666667 13.78 24.32 9.719 17.33 18.62 12.59 20.14 25.5 8.667 20.14 8.667 13.86
1982.875 13.68 23.94 9.662 17.17 18.43 12.5 19.92 24.62 8.618 19.92 8.618 13.83
1982.95833333333 13.53 23.1 9.586 16.92 18.13 12.38 19.54 23.35 8.556 19.54 8.556 13.79
1983.04166666667 13.44 22.25 9.547 16.75 17.91 12.31 19.24 22.41 8.526 19.24 8.526 13.79
1983.125 13.39 21.55 9.528 16.64 17.76 12.27 19.03 21.75 8.512 19.03 8.512 13.81
1983.20833333333 13.4 21.33 9.537 16.62 17.72 12.28 18.94 21.63 8.521 18.94 8.521 13.83
1983.29166666667 13.44 21.5 9.564 16.68 17.78 12.32 18.99 22.02 8.545 18.99 8.545 13.85
1983.375 13.5 21.78 9.599 16.77 17.88 12.37 19.11 22.57 8.574 19.11 8.574 13.87
1983.45833333333 13.58 22.28 9.637 16.89 18.03 12.44 19.29 23.47 8.604 19.29 8.604 13.87
1983.54166666667 13.68 22.83 9.688 17.05 18.21 12.52 19.5 24.41 8.645 19.5 8.645 13.91
1983.625 13.75 23.32 9.727 17.17 18.35 12.58 19.69 25.13 8.678 19.69 8.678 13.92
1983.70833333333 13.79 23.63 9.747 17.23 18.43 12.61 19.79 25.41 8.695 19.79 8.695 13.91
1983.79166666667 13.79 23.59 9.748 17.23 18.43 12.61 19.81 24.91 8.696 19.81 8.696 13.94
1983.875 13.75 23.32 9.73 17.17 18.36 12.58 19.71 24.06 8.679 19.71 8.679 13.98
1983.95833333333 13.7 22.81 9.701 17.08 18.25 12.54 19.57 23.11 8.655 19.57 8.655 14.03
1984.04166666667 13.64 22.22 9.666 16.98 18.12 12.49 19.39 22.37 8.625 19.39 8.625 14.06
1984.125 13.58 21.81 9.633 16.88 17.98 12.44 19.22 22 8.598 19.22 8.598 14.03
1984.20833333333 13.58 21.65 9.631 16.86 17.95 12.44 19.16 21.95 8.597 19.16 8.597 14.03
1984.29166666667 13.6 21.72 9.643 16.89 17.98 12.45 19.19 22.15 8.607 19.19 8.607 14.04
1984.375 13.65 22.07 9.669 16.97 18.08 12.49 19.31 22.82 8.629 19.31 8.629 14.03
1984.45833333333 13.72 22.6 9.709 17.09 18.23 12.56 19.51 23.79 8.663 19.51 8.663 14.03
1984.54166666667 13.8 23.2 9.75 17.23 18.4 12.62 19.74 24.84 8.696 19.74 8.696 14.03
1984.625 13.86 23.65 9.784 17.34 18.54 12.67 19.92 25.44 8.725 19.92 8.725 14.03
1984.70833333333 13.92 24 9.814 17.44 18.67 12.72 20.1 25.79 8.749 20.1 8.749 14.04
1984.79166666667 13.93 23.97 9.823 17.45 18.69 12.73 20.14 25.2 8.757 20.14 8.757 14.09
1984.875 13.9 23.61 9.808 17.41 18.64 12.71 20.07 24.27 8.744 20.07 8.744 14.15
1984.95833333333 13.79 22.87 9.747 17.23 18.43 12.61 19.81 23.12 8.692 19.81 8.692 14.15
1985.04166666667 13.69 22.08 9.694 17.06 18.22 12.53 19.55 22.17 8.648 19.55 8.648 14.14
1985.125 13.62 21.69 9.655 16.95 18.09 12.47 19.38 21.84 8.615 19.38 8.615 14.1
1985.20833333333 13.53 21.54 9.612 16.81 17.94 12.4 19.21 21.76 8.58 19.21 8.58 13.99
1985.29166666667 13.53 21.66 9.615 16.82 17.95 12.4 19.23 22.03 8.582 19.23 8.582 13.97
1985.375 13.57 22.09 9.633 16.89 18.04 12.43 19.34 22.77 8.597 19.34 8.597 13.93
1985.45833333333 13.63 22.6 9.665 16.99 18.16 12.48 19.51 23.7 8.624 19.51 8.624 13.92
1985.54166666667 13.72 23.19 9.713 17.15 18.35 12.56 19.75 24.74 8.664 19.75 8.664 13.92
1985.625 13.77 23.67 9.741 17.24 18.48 12.6 19.93 25.45 8.687 19.93 8.687 13.9
1985.70833333333 13.8 23.95 9.759 17.3 18.56 12.63 20.04 25.61 8.703 20.04 8.703 13.9
1985.79166666667 13.8 23.96 9.761 17.31 18.58 12.63 20.08 25.22 8.704 20.08 8.704 13.92
1985.875 13.73 23.65 9.717 17.21 18.47 12.56 19.95 24.39 8.668 19.95 8.668 13.91
1985.95833333333 13.63 22.99 9.668 17.05 18.28 12.48 19.72 23.28 8.627 19.72 8.627 13.93
1986.04166666667 13.57 22.33 9.636 16.93 18.14 12.43 19.52 22.5 8.601 19.52 8.601 13.95
1986.125 13.54 21.89 9.624 16.88 18.06 12.41 19.4 22.08 8.591 19.4 8.591 13.97
1986.20833333333 13.53 21.8 9.616 16.85 18.02 12.4 19.34 22.14 8.584 19.34 8.584 13.95
1986.29166666667 13.51 21.96 9.607 16.83 18 12.38 19.32 22.44 8.577 19.32 8.577 13.89
1986.375 13.58 22.34 9.641 16.95 18.14 12.44 19.5 23.1 8.606 19.5 8.606 13.91
1986.45833333333 13.63 22.84 9.666 17.04 18.26 12.48 19.65 23.97 8.626 19.65 8.626 13.89
1986.54166666667 13.72 23.41 9.714 17.18 18.42 12.55 19.85 24.98 8.666 19.85 8.666 13.89
1986.625 13.8 23.93 9.761 17.32 18.59 12.63 20.07 25.77 8.705 20.07 8.705 13.91
1986.70833333333 13.84 24.28 9.779 17.38 18.67 12.66 20.18 26.17 8.72 20.18 8.72 13.9
1986.79166666667 13.83 24.26 9.772 17.36 18.65 12.65 20.18 25.59 8.715 20.18 8.715 13.9
1986.875 13.73 23.84 9.719 17.2 18.46 12.56 19.94 24.5 8.671 19.94 8.671 13.88
1986.95833333333 13.66 23.21 9.69 17.08 18.31 12.51 19.76 23.46 8.646 19.76 8.646 13.93
1987.04166666667 13.59 22.43 9.655 16.94 18.13 12.45 19.51 22.49 8.618 19.51 8.618 13.96
1987.125 13.48 21.81 9.602 16.73 17.88 12.36 19.18 21.94 8.575 19.18 8.575 13.88
1987.20833333333 13.48 21.63 9.603 16.72 17.86 12.36 19.14 21.86 8.576 19.14 8.576 13.89
1987.29166666667 13.46 21.7 9.593 16.7 17.82 12.35 19.09 22.03 8.569 19.09 8.569 13.85
1987.375 13.51 22.07 9.616 16.78 17.92 12.38 19.23 22.72 8.588 19.23 8.588 13.84
1987.45833333333 13.56 22.58 9.641 16.87 18.04 12.43 19.38 23.67 8.608 19.38 8.608 13.8
1987.54166666667 13.64 23.14 9.685 17 18.2 12.49 19.58 24.81 8.645 19.58 8.645 13.8
1987.625 13.7 23.65 9.715 17.11 18.33 12.54 19.74 25.65 8.67 19.74 8.67 13.78
1987.70833333333 13.74 23.99 9.742 17.18 18.42 12.58 19.86 25.94 8.693 19.86 8.693 13.78
1987.79166666667 13.72 23.95 9.73 17.15 18.39 12.56 19.83 25.27 8.683 19.83 8.683 13.79
1987.875 13.65 23.61 9.69 17.03 18.24 12.5 19.66 24.36 8.649 19.66 8.649 13.79
1987.95833333333 13.57 22.88 9.651 16.88 18.05 12.44 19.41 23.17 8.617 19.41 8.617 13.83
1988.04166666667 13.53 22.26 9.63 16.8 17.95 12.41 19.26 22.4 8.6 19.26 8.6 13.88
1988.125 13.47 21.84 9.601 16.7 17.82 12.36 19.09 22.03 8.576 19.09 8.576 13.85
1988.20833333333 13.48 21.6 9.605 16.69 17.8 12.36 19.05 21.86 8.579 19.05 8.579 13.88
1988.29166666667 13.5 21.73 9.615 16.72 17.83 12.38 19.08 22.23 8.588 19.08 8.588 13.87
1988.375 13.56 22.11 9.651 16.83 17.96 12.44 19.24 22.83 8.617 19.24 8.617 13.9
1988.45833333333 13.66 22.65 9.7 16.99 18.15 12.52 19.46 23.85 8.658 19.46 8.658 13.92
1988.54166666667 13.75 23.18 9.751 17.14 18.33 12.6 19.7 24.83 8.7 19.7 8.7 13.95
1988.625 13.83 23.62 9.788 17.27 18.49 12.66 19.91 25.57 8.732 19.91 8.732 13.96
1988.70833333333 13.82 23.82 9.783 17.28 18.51 12.65 19.95 25.64 8.727 19.95 8.727 13.92
1988.79166666667 13.81 23.75 9.779 17.27 18.51 12.64 19.96 25.09 8.723 19.96 8.723 13.94
1988.875 13.77 23.48 9.757 17.21 18.44 12.61 19.88 24.27 8.704 19.88 8.704 13.97
1988.95833333333 13.69 22.93 9.713 17.07 18.28 12.54 19.69 23.28 8.667 19.69 8.667 13.98
1989.04166666667 13.63 22.26 9.679 16.96 18.14 12.49 19.5 22.39 8.638 19.5 8.638 14.01
1989.125 13.53 21.84 9.627 16.82 17.97 12.41 19.29 21.96 8.594 19.29 8.594 13.95
1989.20833333333 13.53 21.82 9.619 16.81 17.97 12.4 19.29 22.09 8.588 19.29 8.588 13.94
1989.29166666667 13.53 21.99 9.62 16.83 17.99 12.4 19.33 22.35 8.588 19.33 8.588 13.91
1989.375 13.58 22.34 9.647 16.92 18.11 12.44 19.47 22.99 8.611 19.47 8.611 13.91
1989.45833333333 13.65 22.86 9.683 17.04 18.25 12.5 19.65 23.89 8.642 19.65 8.642 13.91
1989.54166666667 13.73 23.36 9.726 17.17 18.41 12.57 19.85 24.68 8.678 19.85 8.678 13.92
1989.625 13.81 23.78 9.769 17.3 18.56 12.64 20.04 25.27 8.713 20.04 8.713 13.96
1989.70833333333 13.85 24.05 9.793 17.38 18.65 12.67 20.16 25.56 8.734 20.16 8.734 13.97
1989.79166666667 13.84 24.02 9.783 17.36 18.64 12.66 20.15 25.12 8.725 20.15 8.725 13.97
1989.875 13.8 23.71 9.762 17.3 18.57 12.62 20.07 24.34 8.707 20.07 8.707 14
1989.95833333333 13.73 23.1 9.723 17.19 18.44 12.57 19.9 23.36 8.674 19.9 8.674 14.04
1990.04166666667 13.61 22.46 9.664 17 18.22 12.47 19.63 22.58 8.625 19.63 8.625 13.99
1990.125 13.56 22 9.639 16.91 18.11 12.43 19.49 22.14 8.604 19.49 8.604 13.98
1990.20833333333 13.48 21.81 9.595 16.79 17.96 12.36 19.31 22.03 8.567 19.31 8.567 13.89
1990.29166666667 13.53 22.02 9.619 16.86 18.04 12.4 19.39 22.45 8.588 19.39 8.588 13.91
1990.375 13.55 22.36 9.629 16.9 18.09 12.42 19.45 22.96 8.597 19.45 8.597 13.88
1990.45833333333 13.64 22.85 9.678 17.04 18.25 12.49 19.63 23.9 8.638 19.63 8.638 13.9
1990.54166666667 13.73 23.4 9.726 17.19 18.43 12.57 19.86 24.92 8.678 19.86 8.678 13.92
1990.625 13.83 23.92 9.778 17.35 18.62 12.65 20.1 25.8 8.721 20.1 8.721 13.95
1990.70833333333 13.9 24.25 9.814 17.46 18.76 12.71 20.28 26.03 8.75 20.28 8.75 13.99
1990.79166666667 13.87 24.3 9.793 17.43 18.73 12.68 20.25 25.69 8.732 20.25 8.732 13.96
1990.875 13.8 23.92 9.752 17.32 18.6 12.62 20.09 24.66 8.697 20.09 8.697 13.97
1990.95833333333 13.75 23.29 9.726 17.23 18.5 12.58 19.96 23.58 8.675 19.96 8.675 14.05
1991.04166666667 13.64 22.65 9.667 17.07 18.29 12.49 19.7 22.8 8.625 19.7 8.625 14.01
1991.125 13.58 22.23 9.634 16.96 18.16 12.44 19.52 22.41 8.599 19.52 8.599 13.98
1991.20833333333 13.54 21.92 9.614 16.88 18.06 12.4 19.37 22.14 8.582 19.37 8.582 13.96
1991.29166666667 13.56 22.08 9.621 16.92 18.09 12.42 19.41 22.47 8.588 19.41 8.588 13.96
1991.375 13.62 22.46 9.652 17.01 18.19 12.47 19.53 23.12 8.614 19.53 8.614 13.96
1991.45833333333 13.67 22.91 9.68 17.1 18.3 12.51 19.66 24.03 8.637 19.66 8.637 13.94
1991.54166666667 13.75 23.45 9.72 17.23 18.45 12.57 19.85 25.11 8.671 19.85 8.671 13.93
1991.625 13.85 23.98 9.779 17.4 18.66 12.66 20.1 25.92 8.72 20.1 8.72 13.98
1991.70833333333 13.95 24.31 9.831 17.54 18.83 12.74 20.32 26.14 8.763 20.32 8.763 14.05
1991.79166666667 13.9 24.3 9.802 17.48 18.77 12.7 20.26 25.7 8.739 20.26 8.739 14.01
1991.875 13.83 23.94 9.762 17.36 18.63 12.64 20.09 24.68 8.705 20.09 8.705 14.01
1991.95833333333 13.72 23.26 9.707 17.19 18.42 12.55 19.83 23.54 8.66 19.83 8.66 14.02
1992.04166666667 13.62 22.4 9.66 17.01 18.19 12.47 19.53 22.49 8.621 19.53 8.621 14.02
1992.125 13.53 21.81 9.611 16.84 17.98 12.39 19.24 21.96 8.581 19.24 8.581 13.96
1992.20833333333 13.54 21.66 9.621 16.84 17.96 12.4 19.2 21.91 8.591 19.2 8.591 13.98
1992.29166666667 13.57 21.81 9.637 16.88 18.01 12.43 19.25 22.31 8.604 19.25 8.604 13.99
1992.375 13.63 22.19 9.67 17 18.15 12.48 19.42 23.04 8.632 19.42 8.632 13.99
1992.45833333333 13.7 22.71 9.704 17.12 18.29 12.54 19.6 24.02 8.66 19.6 8.66 13.99
1992.54166666667 13.77 23.27 9.741 17.24 18.44 12.6 19.79 25.01 8.691 19.79 8.691 13.97
1992.625 13.85 23.8 9.784 17.38 18.61 12.67 20.02 25.84 8.726 20.02 8.726 13.99
1992.70833333333 13.9 24.1 9.811 17.47 18.73 12.71 20.17 26.11 8.748 20.17 8.748 14.01
1992.79166666667 13.87 24.08 9.79 17.42 18.67 12.68 20.12 25.52 8.73 20.12 8.73 13.98
1992.875 13.82 23.71 9.765 17.33 18.57 12.64 19.99 24.49 8.71 19.99 8.71 14.02
1992.95833333333 13.73 23.08 9.715 17.18 18.4 12.56 19.78 23.4 8.667 19.78 8.667 14.04
1993.04166666667 13.64 22.45 9.666 17.05 18.24 12.49 19.58 22.63 8.626 19.58 8.626 14.04
1993.125 13.57 21.94 9.629 16.93 18.09 12.43 19.38 22.09 8.596 19.38 8.596 14.02
1993.20833333333 13.57 21.77 9.629 16.92 18.07 12.43 19.33 21.98 8.597 19.33 8.597 14.04
1993.29166666667 13.61 21.97 9.648 16.98 18.12 12.46 19.38 22.36 8.613 19.38 8.613 14.05
1993.375 13.67 22.33 9.684 17.07 18.23 12.51 19.51 22.99 8.644 19.51 8.644 14.06
1993.45833333333 13.73 22.83 9.715 17.17 18.35 12.56 19.66 23.94 8.669 19.66 8.669 14.04
1993.54166666667 13.81 23.34 9.754 17.3 18.5 12.62 19.85 24.88 8.702 19.85 8.702 14.03
1993.625 13.91 23.83 9.811 17.47 18.7 12.71 20.11 25.55 8.749 20.11 8.749 14.09
1993.70833333333 13.94 24.17 9.829 17.53 18.79 12.74 20.23 25.95 8.764 20.23 8.764 14.08
1993.79166666667 13.9 24.1 9.806 17.48 18.73 12.71 20.17 25.36 8.744 20.17 8.744 14.06
1993.875 13.81 23.69 9.754 17.33 18.56 12.63 19.97 24.35 8.7 19.97 8.7 14.04
1993.95833333333 13.71 22.92 9.703 17.15 18.34 12.54 19.69 23.16 8.658 19.69 8.658 14.05
1994.04166666667 13.65 22.2 9.672 17.04 18.2 12.49 19.5 22.33 8.632 19.5 8.632 14.08
1994.125 13.58 21.86 9.638 16.94 18.08 12.44 19.35 22.06 8.603 19.35 8.603 14.04
1994.20833333333 13.56 21.8 9.625 16.9 18.04 12.42 19.29 22.04 8.593 19.29 8.593 14.01
1994.29166666667 13.58 21.91 9.634 16.92 18.06 12.43 19.32 22.28 8.6 19.32 8.6 14.01
1994.375 13.63 22.33 9.663 17.02 18.17 12.48 19.45 22.99 8.624 19.45 8.624 14.01
1994.45833333333 13.7 22.84 9.696 17.13 18.3 12.53 19.61 23.97 8.652 19.61 8.652 13.99
1994.54166666667 13.78 23.39 9.743 17.27 18.47 12.61 19.82 24.92 8.692 19.82 8.692 14
1994.625 13.9 23.97 9.806 17.46 18.69 12.7 20.11 25.9 8.745 20.11 8.745 14.04
1994.70833333333 13.96 24.3 9.839 17.56 18.82 12.75 20.28 26.16 8.772 20.28 8.772 14.07
1994.79166666667 13.92 24.3 9.814 17.51 18.77 12.72 20.24 25.76 8.751 20.24 8.751 14.03
1994.875 13.82 23.88 9.757 17.35 18.59 12.63 20.01 24.73 8.703 20.01 8.703 14
1994.95833333333 13.77 23.23 9.732 17.24 18.45 12.59 19.82 23.59 8.683 19.82 8.683 14.08
1995.04166666667 13.74 22.39 9.724 17.17 18.34 12.57 19.64 22.47 8.677 19.64 8.677 14.19
1995.125 13.68 21.88 9.694 17.06 18.19 12.52 19.45 22.02 8.652 19.45 8.652 14.17
1995.20833333333 13.66 21.82 9.679 17.02 18.15 12.5 19.38 22.13 8.64 19.38 8.64 14.13
1995.29166666667 13.66 21.91 9.684 17.03 18.16 12.51 19.4 22.3 8.644 19.4 8.644 14.12
1995.375 13.69 22.22 9.695 17.08 18.22 12.53 19.48 22.85 8.652 19.48 8.652 14.1
1995.45833333333 13.75 22.73 9.724 17.18 18.34 12.57 19.64 23.76 8.677 19.64 8.677 14.08
1995.54166666667 13.81 23.27 9.754 17.28 18.47 12.62 19.8 24.89 8.701 19.8 8.701 14.04
1995.625 13.86 23.69 9.785 17.38 18.59 12.67 19.97 25.47 8.727 19.97 8.727 14.04
1995.70833333333 13.89 23.96 9.803 17.44 18.67 12.7 20.08 25.74 8.742 20.08 8.742 14.03
1995.79166666667 13.9 24.01 9.806 17.45 18.69 12.7 20.12 25.38 8.744 20.12 8.744 14.05
1995.875 13.82 23.66 9.76 17.33 18.55 12.63 19.96 24.43 8.706 19.96 8.706 14.04
1995.95833333333 13.79 23.19 9.748 17.28 18.48 12.61 19.86 23.52 8.695 19.86 8.695 14.12
1996.04166666667 13.76 22.57 9.728 17.21 18.39 12.58 19.73 22.71 8.679 19.73 8.679 14.18
1996.125 13.68 22.06 9.684 17.08 18.24 12.51 19.54 22.18 8.641 19.54 8.641 14.15
1996.20833333333 13.61 21.87 9.649 16.98 18.12 12.46 19.4 22.1 8.613 19.4 8.613 14.08
1996.29166666667 13.61 22.03 9.646 16.98 18.12 12.46 19.4 22.46 8.61 19.4 8.61 14.04
1996.375 13.66 22.42 9.67 17.06 18.22 12.49 19.52 23.21 8.631 19.52 8.631 14.02
1996.45833333333 13.73 22.94 9.706 17.18 18.37 12.55 19.71 24.18 8.661 19.71 8.661 14.02
1996.54166666667 13.78 23.42 9.736 17.28 18.49 12.6 19.88 25.06 8.685 19.88 8.685 14
1996.625 13.86 23.85 9.777 17.41 18.65 12.66 20.08 25.79 8.72 20.08 8.72 14.02
1996.70833333333 13.88 24.12 9.785 17.45 18.7 12.68 20.16 26 8.726 20.16 8.726 14
1996.79166666667 13.85 24.1 9.768 17.41 18.66 12.65 20.12 25.46 8.712 20.12 8.712 13.98
1996.875 13.76 23.6 9.718 17.26 18.49 12.57 19.92 24.29 8.67 19.92 8.67 13.98
1996.95833333333 13.66 22.89 9.669 17.1 18.3 12.5 19.68 23.15 8.629 19.68 8.629 14
1997.04166666667 13.61 22.16 9.642 17 18.18 12.45 19.52 22.32 8.606 19.52 8.606 14.04
1997.125 13.56 21.88 9.615 16.92 18.07 12.41 19.38 22.09 8.584 19.38 8.584 14.01
1997.20833333333 13.58 21.88 9.629 16.94 18.1 12.43 19.39 22.15 8.596 19.39 8.596 14.02
1997.29166666667 13.59 22.06 9.633 16.98 18.15 12.44 19.47 22.42 8.599 19.47 8.599 14.02
1997.375 13.59 22.42 9.633 16.99 18.16 12.44 19.49 23.08 8.6 19.49 8.6 13.95
1997.45833333333 13.65 22.95 9.665 17.07 18.27 12.48 19.63 24.15 8.627 19.63 8.627 13.91
1997.54166666667 13.67 23.43 9.68 17.11 18.32 12.51 19.7 25.1 8.64 19.7 8.64 13.84
1997.625 13.76 23.94 9.729 17.26 18.49 12.58 19.92 25.96 8.681 19.92 8.681 13.86
1997.70833333333 13.79 24.27 9.747 17.32 18.57 12.61 20.03 26.26 8.696 20.03 8.696 13.84
1997.79166666667 13.74 24.19 9.718 17.23 18.47 12.56 19.92 25.62 8.673 19.92 8.673 13.8
1997.875 13.63 23.7 9.659 17.05 18.25 12.47 19.65 24.56 8.623 19.65 8.623 13.76
1997.95833333333 13.46 22.77 9.574 16.77 17.92 12.33 19.23 23.21 8.553 19.23 8.553 13.71
1998.04166666667 13.38 22.04 9.535 16.62 17.72 12.27 18.98 22.33 8.522 18.98 8.522 13.71
1998.125 13.35 21.46 9.531 16.54 17.61 12.25 18.8 21.76 8.52 18.8 8.52 13.75
1998.20833333333 13.39 21.4 9.556 16.56 17.63 12.28 18.8 21.88 8.543 18.8 8.543 13.78
1998.29166666667 13.41 21.34 9.573 16.58 17.63 12.3 18.8 21.88 8.558 18.8 8.558 13.81
1998.375 13.45 21.6 9.594 16.64 17.71 12.33 18.88 22.45 8.576 18.88 8.576 13.81
1998.45833333333 13.54 22.13 9.64 16.79 17.87 12.41 19.09 23.5 8.613 19.09 8.613 13.81
1998.54166666667 13.61 22.68 9.681 16.91 18.02 12.47 19.28 24.4 8.646 19.28 8.646 13.81
1998.625 13.69 23.17 9.72 17.03 18.16 12.54 19.46 25.16 8.678 19.46 8.678 13.81
1998.70833333333 13.74 23.52 9.747 17.11 18.26 12.58 19.59 25.49 8.7 19.59 8.7 13.82
1998.79166666667 13.72 23.5 9.734 17.09 18.25 12.56 19.59 25.03 8.688 19.59 8.688 13.83
1998.875 13.68 23.19 9.706 17.02 18.17 12.53 19.49 24.06 8.664 19.49 8.664 13.87
1998.95833333333 13.62 22.52 9.683 16.92 18.04 12.48 19.31 22.87 8.646 19.31 8.646 13.95
1999.04166666667 13.58 21.99 9.662 16.83 17.93 12.45 19.17 22.16 8.629 19.17 8.629 13.98
1999.125 13.51 21.54 9.63 16.72 17.79 12.4 18.99 21.74 8.603 18.99 8.603 13.95
1999.20833333333 13.52 21.43 9.634 16.73 17.8 12.4 18.99 21.65 8.606 18.99 8.606 13.97
1999.29166666667 13.54 21.53 9.642 16.76 17.84 12.42 19.04 21.89 8.613 19.04 8.613 13.97
1999.375 13.61 21.97 9.677 16.89 17.99 12.47 19.23 22.68 8.641 19.23 8.641 13.99
1999.45833333333 13.69 22.49 9.714 17.02 18.15 12.54 19.43 23.57 8.672 19.43 8.672 13.99
1999.54166666667 13.73 22.99 9.74 17.1 18.26 12.58 19.58 24.37 8.693 19.58 8.693 13.96
1999.625 13.82 23.44 9.793 17.25 18.44 12.65 19.81 25.13 8.737 19.81 8.737 14
1999.70833333333 13.85 23.71 9.809 17.3 18.5 12.68 19.91 25.37 8.75 19.91 8.75 13.98
1999.79166666667 13.82 23.73 9.792 17.26 18.47 12.65 19.88 25.01 8.735 19.88 8.735 13.96
1999.875 13.76 23.38 9.761 17.16 18.35 12.6 19.74 24.12 8.709 19.74 8.709 13.97
1999.95833333333 13.71 22.8 9.735 17.06 18.24 12.56 19.6 23.14 8.688 19.6 8.688 14.02
2000.04166666667 13.65 22.25 9.706 16.97 18.12 12.51 19.45 22.43 8.664 19.45 8.664 14.04
2000.125 13.61 21.82 9.686 16.89 18.03 12.48 19.32 22.03 8.647 19.32 8.647 14.04
2000.20833333333 13.6 21.71 9.682 16.87 17.99 12.47 19.27 21.91 8.643 19.27 8.643 14.04
2000.29166666667 13.59 21.76 9.678 16.86 17.99 12.47 19.27 22.07 8.64 19.27 8.64 14.02
2000.375 13.66 22.18 9.712 16.97 18.12 12.52 19.42 22.89 8.668 19.42 8.668 14.02
2000.45833333333 13.72 22.73 9.745 17.09 18.26 12.57 19.61 23.9 8.696 19.61 8.696 14
2000.54166666667 13.78 23.26 9.779 17.19 18.4 12.62 19.79 24.74 8.724 19.79 8.724 13.98
2000.625 13.86 23.76 9.819 17.32 18.56 12.69 20 25.52 8.758 20 8.758 13.99
2000.70833333333 13.91 24.01 9.85 17.41 18.67 12.73 20.15 25.67 8.784 20.15 8.784 14.02
2000.79166666667 13.87 23.98 9.825 17.35 18.61 12.7 20.09 25.21 8.763 20.09 8.763 13.99
2000.875 13.81 23.6 9.792 17.25 18.49 12.65 19.94 24.3 8.735 19.94 8.735 14
2000.95833333333 13.73 22.96 9.752 17.11 18.32 12.58 19.72 23.25 8.702 19.72 8.702 14.03
2001.04166666667 13.65 22.31 9.71 16.97 18.14 12.52 19.49 22.41 8.667 19.49 8.667 14.03
2001.125 13.57 21.87 9.672 16.83 17.98 12.45 19.28 21.99 8.635 19.28 8.635 13.98
2001.20833333333 13.58 21.75 9.677 16.84 17.97 12.46 19.27 21.93 8.641 19.27 8.641 14
2001.29166666667 13.61 21.9 9.692 16.9 18.05 12.49 19.36 22.21 8.652 19.36 8.652 14.02
2001.375 13.67 22.28 9.721 17 18.16 12.53 19.49 22.96 8.676 19.49 8.676 14.02
2001.45833333333 13.74 22.82 9.758 17.13 18.32 12.59 19.69 24.02 8.707 19.69 8.707 14.02
2001.54166666667 13.83 23.37 9.804 17.27 18.5 12.66 19.91 24.96 8.745 19.91 8.745 14.03
2001.625 13.91 23.85 9.846 17.4 18.65 12.73 20.11 25.65 8.78 20.11 8.78 14.04
2001.70833333333 13.96 24.17 9.873 17.49 18.76 12.77 20.26 26.07 8.802 20.26 8.802 14.06
2001.79166666667 13.92 24.14 9.846 17.43 18.7 12.74 20.2 25.53 8.779 20.2 8.779 14.02
2001.875 13.85 23.8 9.807 17.32 18.57 12.68 20.05 24.62 8.747 20.05 8.747 14.02
2001.95833333333 13.81 23.21 9.791 17.24 18.48 12.65 19.91 23.52 8.734 19.91 8.734 14.1
2002.04166666667 13.72 22.46 9.743 17.09 18.29 12.57 19.67 22.61 8.693 19.67 8.693 14.11
2002.125 13.63 22.07 9.695 16.94 18.1 12.49 19.44 22.17 8.654 19.44 8.654 14.04
2002.20833333333 13.61 21.89 9.686 16.9 18.06 12.48 19.37 22.03 8.647 19.37 8.647 14.03
2002.29166666667 13.6 22.04 9.681 16.9 18.06 12.47 19.38 22.43 8.643 19.38 8.643 13.99
2002.375 13.65 22.45 9.703 16.99 18.17 12.51 19.52 23.21 8.661 19.52 8.661 13.97
2002.45833333333 13.72 23 9.739 17.11 18.31 12.57 19.7 24.26 8.691 19.7 8.691 13.96
2002.54166666667 13.81 23.52 9.788 17.25 18.48 12.65 19.91 25.15 8.732 19.91 8.732 13.98
2002.625 13.91 24.02 9.837 17.41 18.67 12.72 20.15 25.94 8.772 20.15 8.772 14.02
2002.70833333333 13.96 24.29 9.867 17.51 18.79 12.77 20.3 26.06 8.797 20.3 8.797 14.05
2002.79166666667 13.95 24.22 9.855 17.48 18.76 12.76 20.27 25.43 8.786 20.27 8.786 14.07
2002.875 13.84 23.84 9.796 17.31 18.56 12.67 20.03 24.46 8.737 20.03 8.737 14.03
