time,Effort
1961.04166666667,0.24707036268369
1961.125,0.24707036268369
1961.20833333333,0.24707036268369
1961.29166666667,0.24707036268369
1961.375,0.24707036268369
1961.45833333333,0.24707036268369
1961.54166666667,0.24707036268369
1961.625,0.24707036268369
1961.70833333333,0.24707036268369
1961.79166666667,0.24707036268369
1961.875,0.24707036268369
1961.95833333333,0.24707036268369
1962.04166666667,0.248369664754123
1962.125,0.248369664754123
1962.20833333333,0.248369664754123
1962.29166666667,0.248369664754123
1962.375,0.248369664754123
1962.45833333333,0.248369664754123
1962.54166666667,0.248369664754123
1962.625,0.248369664754123
1962.70833333333,0.248369664754123
1962.79166666667,0.248369664754123
1962.875,0.248369664754123
1962.95833333333,0.248369664754123
1963.04166666667,0.259920939727699
1963.125,0.259920939727699
1963.20833333333,0.259920939727699
1963.29166666667,0.259920939727699
1963.375,0.259920939727699
1963.45833333333,0.259920939727699
1963.54166666667,0.259920939727699
1963.625,0.259920939727699
1963.70833333333,0.259920939727699
1963.79166666667,0.259920939727699
1963.875,0.259920939727699
1963.95833333333,0.259920939727699
1964.04166666667,0.244265363464009
1964.125,0.244265363464009
1964.20833333333,0.244265363464009
1964.29166666667,0.244265363464009
1964.375,0.244265363464009
1964.45833333333,0.244265363464009
1964.54166666667,0.244265363464009
1964.625,0.244265363464009
1964.70833333333,0.244265363464009
1964.79166666667,0.244265363464009
1964.875,0.244265363464009
1964.95833333333,0.244265363464009
1965.04166666667,0.213025477995606
1965.125,0.213025477995606
1965.20833333333,0.213025477995606
1965.29166666667,0.213025477995606
1965.375,0.213025477995606
1965.45833333333,0.213025477995606
1965.54166666667,0.213025477995606
1965.625,0.213025477995606
1965.70833333333,0.213025477995606
1965.79166666667,0.213025477995606
1965.875,0.213025477995606
1965.95833333333,0.213025477995606
1966.04166666667,0.402750055874934
1966.125,0.402750055874934
1966.20833333333,0.402750055874934
1966.29166666667,0.402750055874934
1966.375,0.402750055874934
1966.45833333333,0.402750055874934
1966.54166666667,0.402750055874934
1966.625,0.402750055874934
1966.70833333333,0.402750055874934
1966.79166666667,0.402750055874934
1966.875,0.402750055874934
1966.95833333333,0.402750055874934
1967.04166666667,0.467197918985889
1967.125,0.467197918985889
1967.20833333333,0.467197918985889
1967.29166666667,0.467197918985889
1967.375,0.467197918985889
1967.45833333333,0.467197918985889
1967.54166666667,0.467197918985889
1967.625,0.467197918985889
1967.70833333333,0.467197918985889
1967.79166666667,0.467197918985889
1967.875,0.467197918985889
1967.95833333333,0.467197918985889
1968.04166666667,0.367173634337137
1968.125,0.367173634337137
1968.20833333333,0.367173634337137
1968.29166666667,0.367173634337137
1968.375,0.367173634337137
1968.45833333333,0.367173634337137
1968.54166666667,0.367173634337137
1968.625,0.367173634337137
1968.70833333333,0.367173634337137
1968.79166666667,0.367173634337137
1968.875,0.367173634337137
1968.95833333333,0.367173634337137
1969.04166666667,0.388400848241213
1969.125,0.388400848241213
1969.20833333333,0.388400848241213
1969.29166666667,0.388400848241213
1969.375,0.388400848241213
1969.45833333333,0.388400848241213
1969.54166666667,0.388400848241213
1969.625,0.388400848241213
1969.70833333333,0.388400848241213
1969.79166666667,0.388400848241213
1969.875,0.388400848241213
1969.95833333333,0.388400848241213
1970.04166666667,0.478455674483526
1970.125,0.478455674483526
1970.20833333333,0.478455674483526
1970.29166666667,0.478455674483526
1970.375,0.478455674483526
1970.45833333333,0.478455674483526
1970.54166666667,0.478455674483526
1970.625,0.478455674483526
1970.70833333333,0.478455674483526
1970.79166666667,0.478455674483526
1970.875,0.478455674483526
1970.95833333333,0.478455674483526
1971.04166666667,0.169711298464589
1971.125,0.169711298464589
1971.20833333333,0.169711298464589
1971.29166666667,0.169711298464589
1971.375,0.169711298464589
1971.45833333333,0.169711298464589
1971.54166666667,0.169711298464589
1971.625,0.169711298464589
1971.70833333333,0.169711298464589
1971.79166666667,0.169711298464589
1971.875,0.169711298464589
1971.95833333333,0.169711298464589
1972.04166666667,0.118766543024599
1972.125,0.118766543024599
1972.20833333333,0.118766543024599
1972.29166666667,0.118766543024599
1972.375,0.118766543024599
1972.45833333333,0.118766543024599
1972.54166666667,0.118766543024599
1972.625,0.118766543024599
1972.70833333333,0.118766543024599
1972.79166666667,0.118766543024599
1972.875,0.118766543024599
1972.95833333333,0.118766543024599
1973.04166666667,0.10495650641577
1973.125,0.10495650641577
1973.20833333333,0.10495650641577
1973.29166666667,0.10495650641577
1973.375,0.10495650641577
1973.45833333333,0.10495650641577
1973.54166666667,0.10495650641577
1973.625,0.10495650641577
1973.70833333333,0.10495650641577
1973.79166666667,0.10495650641577
1973.875,0.10495650641577
1973.95833333333,0.10495650641577
1974.04166666667,0.145491679756245
1974.125,0.145491679756245
1974.20833333333,0.145491679756245
1974.29166666667,0.145491679756245
1974.375,0.145491679756245
1974.45833333333,0.145491679756245
1974.54166666667,0.145491679756245
1974.625,0.145491679756245
1974.70833333333,0.145491679756245
1974.79166666667,0.145491679756245
1974.875,0.145491679756245
1974.95833333333,0.145491679756245
1975.04166666667,0.126605984595316
1975.125,0.126605984595316
1975.20833333333,0.126605984595316
1975.29166666667,0.126605984595316
1975.375,0.126605984595316
1975.45833333333,0.126605984595316
1975.54166666667,0.126605984595316
1975.625,0.126605984595316
1975.70833333333,0.126605984595316
1975.79166666667,0.126605984595316
1975.875,0.126605984595316
1975.95833333333,0.126605984595316
1976.04166666667,0.216298784641216
1976.125,0.216298784641216
1976.20833333333,0.216298784641216
1976.29166666667,0.216298784641216
1976.375,0.216298784641216
1976.45833333333,0.216298784641216
1976.54166666667,0.216298784641216
1976.625,0.216298784641216
1976.70833333333,0.216298784641216
1976.79166666667,0.216298784641216
1976.875,0.216298784641216
1976.95833333333,0.216298784641216
1977.04166666667,0.241617788246482
1977.125,0.241617788246482
1977.20833333333,0.241617788246482
1977.29166666667,0.241617788246482
1977.375,0.241617788246482
1977.45833333333,0.241617788246482
